user_id,tw_lag7_watched,tw_lag6_watched,tw_lag5_watched,tw_lag4_watched,tw_lag3_watched,tw_lag2_watched,tw_lag1_watched,average_completion,total_sessions,num_genre,num_weekday,num_timeday,most_genre_Children's,most_genre_Comedy,most_genre_Drama,most_genre_Entertainment,most_genre_Factual,most_genre_Learning,most_genre_Music,most_genre_News,most_genre_Religion & Ethics,most_genre_Sport,most_genre_Weather,most_weekday_weekday_0,most_weekday_weekday_1,most_weekday_weekday_2,most_weekday_weekday_3,most_weekday_weekday_4,most_weekday_weekday_5,most_weekday_weekday_6,most_timeday_Afternoon,most_timeday_Evening,most_timeday_Morning,most_timeday_Night
MPEQID,1.0015333333333334,0.5011,0.0,0.0,0.0,0.0,0.0,0.18127538011695907,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MPFPUS,5.0333000000000006,305.0277833333333,178.44388333333333,16.533616666666664,192.3409,15.282616666666666,165.03706666666668,0.3549315394197415,42,8,7,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MPFUJD,75.46381666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.30848952777777777,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MPIOJX,0.14123333333333332,0.0,0.0,11.291866666666667,0.005,2.0524833333333334,0.0,0.07689246693121694,14,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MPNMNP,178.93871666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6666257407407408,3,2,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MPNPFD,2.328116666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2328116666666667,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
MPQVYD,0.0,0.30351666666666666,0.4359333333333333,89.49826666666665,0.0,0.0,7.5756,0.24162898650369233,7,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MPRUXP,114.0655,0.0,0.0,0.0,43.53336666666666,71.71615,66.13343333333334,0.2774237443621078,27,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MPSEFQ,56.84093333333333,0.0,0.0,0.0,0.0,80.36266666666667,1328.5432833333332,0.6370774354549924,14,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MPSMCI,57.87725,0.0,0.0,54.1549,122.44506666666668,0.0,0.0,0.3317951441819323,15,2,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MPSYQF,0.0,3.4990833333333335,0.0,0.0,0.0,0.0,0.0,0.07547757352941177,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MPVNFW,0.22975,16.101333333333333,26.24755,16.575033333333334,35.043600000000005,49.74451666666666,37.5099,0.2656301615898987,43,5,5,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MPWGIW,50.97108333333334,25.47603333333333,71.92906666666667,0.0,1.8767666666666663,0.0,0.0,0.11684324605802872,45,2,4,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MPWTLS,0.16651666666666667,0.0,0.0,0.0,0.0,75.4239,0.50305,0.47468206015037595,5,5,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
MQBOSQ,22.06868333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.10508896825396824,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
MQDDQD,0.061916666666666675,0.0,0.0,0.0,0.0,0.0,0.0,0.006191666666666666,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
MQDSBB,224.90163333333334,108.65980000000002,85.54313333333333,181.37576666666666,238.1791333333333,129.6465833333333,580.9090833333333,0.35612574560509386,107,6,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MQFDAJ,67.33385,75.36488333333332,0.0,0.0,0.0,0.0,0.0,0.21662739204303427,8,2,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
MQINWP,0.0,0.0,0.0,39.48206666666667,0.0,0.0,0.15103333333333332,0.331621245210728,2,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
MQKEBO,90.14389999999999,58.30396666666667,0.0,0.0,37.7739,0.0,0.0,0.2933840269095652,8,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MQPBRE,0.0,0.0,0.0,0.0,13.576216666666665,0.0,0.0,0.28439222222222227,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
MQQAUZ,0.16703333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.19273076923076926,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
MQSJGP,1.9081333333333332,0.0,0.0,62.033166666666666,88.00321666666667,28.136899999999997,121.19868333333334,0.43046126323340356,23,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MQSXEJ,15.736816666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.40942931596091203,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
MQTREV,1322.3109166666666,1229.9085666666663,0.0,0.0,0.0,0.0,0.0,0.3672543159182321,90,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MQUTBY,4.727449999999999,0.99445,0.0,0.0,0.0,0.0,0.0,0.3510801851851852,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MQVWSQ,0.0,0.48904999999999993,0.0,1.1998333333333333,0.0,0.0,0.0,0.03630783950617284,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MQXERF,0.0,76.21361666666667,0.0,0.0,25.113550000000004,0.0,0.0,0.21645220042865848,10,2,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MQZGAZ,0.0,0.0,0.0,9.433116666666667,0.0,21.110366666666664,0.0,0.15319290804597702,10,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MRCUIT,0.0,0.18455,0.0,0.0,0.0,0.0,0.0,0.0014223148148148148,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
MRDECO,161.30216666666666,81.02629999999999,225.29719999999998,126.53991666666667,60.419850000000004,205.61156666666662,221.1472166666667,0.5437523516781982,75,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MRGTGO,141.97485,57.33603333333333,233.4500166666667,125.18884999999999,64.36,368.91245,76.48015,0.35555552761797293,102,6,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MRHBSG,113.24091666666666,0.14845,175.7881166666667,176.20845,31.679283333333334,268.24791666666664,252.0267666666666,0.13078015582586214,284,6,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MRIAAA,115.21545,0.0,265.3145666666667,116.62053333333334,215.34938333333332,0.0,848.0146666666667,0.5102502313317937,86,5,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MRMMJC,0.12646666666666667,0.0,0.19779999999999998,53.9254,50.23681666666667,0.16095,0.0,0.2904498272327074,14,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MRMVKW,0.0,59.11963333333333,0.0,0.0,0.0,0.0,0.0,0.5411676388888889,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MROMML,58.843849999999996,58.31098333333333,0.0,83.80751666666667,58.12721666666666,0.0,0.0,0.21431265672137031,35,4,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MRQPHU,4.75595,0.0,0.0,0.0,0.0,0.0,0.0,0.4755950000000001,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
MRSEKI,26.539649999999998,3.687633333333333,103.77070000000002,57.0991,0.0,1.5114,14.27285,0.35809395660860843,15,5,5,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
MRSQRP,1.4955833333333333,3.0376,0.0,0.0,0.0,0.1912833333333333,53.44045,0.43932639730639733,11,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MRXXEC,23.00288333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.7667627777777778,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MSCBFB,1.1246666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.018744444444444446,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MSDAPD,11.779466666666666,49.993199999999995,0.096,0.0,0.0,0.0,0.0,0.4075020303030303,7,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
MSHCDO,380.65295,91.98778333333334,373.7962833333333,328.59823333333327,189.5597833333333,200.01269999999994,188.12008333333335,0.4763502025003923,85,8,7,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MSKKFL,92.4715,0.0,0.0,0.0,0.0,0.0,0.0,0.26962655092592597,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MSKPRX,0.26826666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0016911851851851851,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MSLRWC,89.91771666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.4995428703703704,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MSMMDU,0.0,7.114116666666668,0.0,0.07691666666666666,0.0,0.0,0.0,0.07159361764705884,2,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
MSONSC,177.59641666666667,284.9253666666667,265.05081666666666,0.0,133.56081666666665,39.57971666666667,0.0,0.42591336074881586,36,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MSRDYZ,679.57995,41.78951666666667,15.339083333333333,1.4119833333333334,15.171733333333336,0.0,0.0,0.21593633055855618,49,6,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
MSSFEC,904.85605,46.65146666666666,0.0,127.39203333333333,28.91865,8.690966666666666,289.1160833333333,0.44855682511254313,34,5,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MSSQMC,1.0005166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.1225122448979592,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MSSUHT,1.661,0.019616666666666668,0.0,0.0529,0.08444999999999998,0.0,1.6860499999999998,0.054611071420685386,8,3,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MSVBIQ,0.71215,0.0,0.0,0.0,0.0,0.0,0.0,0.04747666666666666,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MSVKYE,62.99935,0.0,0.0,0.0,0.0,0.0,0.0,0.6541858465608466,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MSXEBA,20.726300000000002,1.7055500000000001,0.0,0.12481666666666666,0.0,0.0,0.9347666666666665,0.04726564119927341,22,4,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MSXJMT,0.0,10.834666666666667,0.0,0.0,0.0,0.0,0.0,0.15263461111111112,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MTBHTS,0.0,68.14416666666666,0.0,0.0,0.0,0.0,0.0,0.555994315569488,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MTCQVK,0.8700333333333333,0.0,3.0010000000000003,40.2236,30.7021,16.06366666666667,1.9815666666666667,0.6204290763411174,16,4,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MTDGKV,29.693516666666667,5.715933333333332,0.0,0.0,0.0,0.0,0.0,0.23714172567022915,8,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MTDWVW,0.0,0.8137833333333333,0.0,0.0,0.0,0.2874,0.0,0.20448712404392388,3,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MTKNGC,0.0,27.220033333333333,0.0,0.0,0.0,0.0,0.0,0.45366722222222217,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MTLFZG,640.16835,387.5883166666667,258.40301666666664,244.37611666666663,289.781,122.16518333333336,261.77546666666666,0.31394068323173147,198,9,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MTMUVP,31.089666666666663,28.77126666666667,0.0,35.77285,31.751800000000003,57.74136666666668,0.0,0.22415977743932106,47,4,6,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MTOMCS,0.010066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.00016777777777777781,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MTOTEZ,175.45788333333334,40.82783333333333,185.45451666666665,127.44248333333333,188.19966666666667,87.19031666666666,740.1188500000002,0.2956437716504272,116,4,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MTPODT,182.71256666666665,50.784316666666655,202.17783333333335,76.05958333333332,16.272883333333333,0.0,39.42516666666668,0.1262344800539511,81,7,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MTPSLJ,28.977433333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.4969369444444445,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
MTRSTA,0.6989833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.03415259259259259,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MTRYLH,0.0,57.73821666666666,0.0,0.0,0.0,0.0,0.0,0.9623036111111112,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MTSLYP,3.709983333333333,0.0,0.0,11.841383333333333,10.146333333333335,0.0,0.0,0.6197945289063638,7,3,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MTSRAR,0.9547333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.015922238562091507,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MTXQOL,24.340216666666663,0.0,3.4423666666666666,6.0851999999999995,0.2728833333333333,0.5021166666666667,0.0,0.42995069986287016,18,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
MUFAUR,4.091166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.505319387755102,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MUHXTJ,0.6267,1340.6790666666668,387.9801833333333,359.36920000000003,141.31506666666667,186.26826666666668,129.33558333333332,0.34141409628731,140,3,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MUINYL,9.684999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.29119343260188085,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MUKAJA,0.0,9.863166666666668,0.0,0.0,0.0,0.0,0.0,0.7043661202185794,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MUKHVM,0.0,0.49435,0.0,0.0,0.0,0.0,0.0,0.29960606060606065,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
MULXAN,30.01023333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.33344703703703704,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
MUMFBF,96.72051666666667,341.9557,237.21158333333335,116.38531666666665,11.106266666666667,0.0,0.0,0.36913091550972327,57,7,7,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MUODDK,0.0,31.444799999999997,0.0,0.0,0.0,0.0,0.0,0.3493866666666667,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MUOWUK,0.0,10.8768,0.0,0.0,6.165483333333333,0.0,0.0,0.1811486313131313,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MUSGEQ,0.0,0.0,0.0164,0.0,0.0,0.0,0.0,0.00027796610169491533,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MUURNJ,69.67908333333334,183.30888333333334,27.472416666666668,25.338549999999994,0.0,0.0,0.0,0.35318017524151385,36,4,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MUWOFR,16.348266666666667,57.9016,0.0,0.0,0.0,0.0,0.0,0.28940477440364093,8,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MUZYHC,253.0533833333333,0.0,137.36473333333333,55.57801666666668,0.6556166666666667,13.396583333333336,0.0,0.29365530229885817,51,5,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MVADUK,0.1223,0.0,0.0,0.0,0.0,0.0,0.0,0.004076666666666667,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MVAROD,0.11668333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0038894444444444454,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
MVBKWO,0.2645666666666667,216.06510000000003,156.04695000000004,167.41486666666663,227.98583333333332,140.32865,12.731583333333333,0.2982663621829885,55,8,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MVDJQQ,1.2061166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.8825243902439025,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MVHSAT,15.890616666666666,4.654833333333333,1.0002833333333334,0.0,0.0,8.315999999999999,0.4847666666666667,0.5827623324488073,12,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MVJAMV,0.0,19.042066666666663,171.93256666666667,107.43781666666668,208.0610333333333,206.20309999999998,12.505783333333333,0.2805237503065979,151,5,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MVJGXJ,0.0,0.19068333333333332,2.1701166666666665,1.5816,0.0,0.0,0.0,0.555093291826309,6,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MVKJNG,59.448283333333336,188.9920833333333,0.0,74.44676666666666,105.31644999999999,0.0,29.25743333333333,0.4825554210063278,19,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MVMQCB,67.04673333333334,0.0,93.06031666666668,113.22290000000001,11.684916666666666,6.380216666666666,136.59893333333335,0.17335127170378403,47,7,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MVOUUD,0.0,23.1248,6.235716666666668,8.499133333333333,0.0,0.0,11.145183333333332,0.3113585423069645,12,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
MVPPUS,0.08603333333333334,0.0,0.0,0.0,0.0,0.0,22.380966666666666,0.1400940764563878,2,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MVPZQA,45.31418333333333,90.38746666666665,0.0,45.23703333333332,26.707066666666666,0.4071,2.9290833333333337,0.15770633732063868,18,6,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MVSGLG,6.436416666666666,0.0,0.0,101.26,16.45775,39.76841666666667,0.09726666666666668,0.3266412466241112,7,4,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
MVTLLS,209.63101666666665,471.8922,181.43551666666667,172.65304999999998,33.111066666666666,0.0,0.05946666666666666,0.4409636870994561,69,7,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
MVULNN,77.36486666666666,60.19756666666667,14.857583333333332,23.50818333333333,48.53948333333334,369.1185166666667,444.15459999999996,0.34041164845958943,76,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MVWCXZ,15.901616666666664,15.35785,1.88595,8.574033333333334,1.3753166666666667,0.0,0.0,0.8015787055258532,29,5,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MVYGBM,0.0,7.2593999999999985,0.0,38.68391666666667,0.0,0.0,0.0,0.2084964983164983,9,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
MWCGWH,0.0,0.0,0.4377666666666667,0.0,0.0,0.0,0.0,0.5096581196581197,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
MWDHSW,39.63108333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.44034537037037036,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
MWHBLL,0.0,148.74023333333332,27.88203333333333,0.0,14.57605,0.0,0.0,0.318102086763519,15,6,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MWIBPD,0.0,48.355133333333335,0.0,0.0,0.0,0.0,0.0,0.12280951204790189,5,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MWIJIU,4.467233333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.07416564814814815,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MWLYGG,0.0,2.5391500000000002,0.0,0.0,13.820016666666668,0.0,0.0,0.07863641534391534,6,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
MWVBAA,0.98395,0.0,0.0,0.0,0.0,1.69175,0.0,0.34586481481481474,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
MWXKFA,35.454616666666666,303.1644833333334,646.2004166666666,487.98526666666663,550.8447,577.2383666666664,488.9268833333333,0.34929960843963265,186,8,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MWYDLZ,639.0525166666666,437.43775000000005,87.47848333333333,0.0,235.53428333333338,2214.567483333333,170.69620000000003,0.33152671051248167,225,6,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MWZXUQ,115.91406666666666,0.0,68.3959333333333,153.50336666666666,145.1431333333333,0.0,1.0206833333333334,0.31798785942347707,45,5,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
MXBDGG,0.0,8.002366666666667,0.0,0.0,0.0,0.0,0.0,0.13337277777777778,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
MXBXSE,0.0,1.3921333333333332,0.0,19.477916666666665,0.0,9.729150000000002,0.0,0.160627755196071,7,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
MXHAKY,0.0,145.02146666666667,183.94423333333333,39.842150000000004,53.81101666666667,0.0,165.80648333333335,0.7068140495348971,24,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
MXIYUX,42.4676,0.0,0.0,0.0,0.0,0.0,0.0,0.11796555555555555,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MXJSZJ,28.85675,0.0,0.0,0.0,186.289,0.0,0.0,0.7904521045751635,5,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
MXJVQM,0.0,11.783633333333333,0.0,0.0,0.0,0.7561666666666667,0.0,0.12911013297272933,4,4,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
MXMETB,2512.0104000000006,1765.329033333333,0.0,0.0,0.0,0.0,0.0,0.37051563520687225,167,10,7,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MXMVOM,0.0,12.366116666666667,39.01976666666667,0.0,0.0,38.6505,55.390216666666674,0.08930776893464262,32,5,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
MXNEDO,0.07663333333333333,0.0,11.214716666666666,1.3065333333333333,0.0,0.0,0.0,0.17141089506172838,6,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
MXOENC,5.18175,8.733116666666666,0.0,0.0,0.0,0.0,0.0,0.3655663444444444,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
MXQWAG,14.364849999999997,25.883766666666666,55.10164999999998,1.7681166666666668,78.49515,35.32763333333333,8.109416666666666,0.3436054675102295,35,7,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MXVJKU,1905.0542999999996,4113.152483333335,3495.62655,4051.106366666667,5598.908183333336,3429.6610499999997,7385.202716666662,0.4804405497652152,811,8,7,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
MXZDJQ,1.18825,0.0,6.183016666666667,25.870200000000004,0.6521666666666668,77.55873333333332,186.98141666666666,0.22599735615297784,53,6,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
MYCVDS,3.000833333333333,1.0185333333333333,100.85348333333333,0.0,0.0,0.0,0.0,0.28522559396082886,10,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
